"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"66" 65 0 6381636 47966 0 0 47966 0 0 10 10 10 10 66 59.4375 "AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEnabled=true AND  wifiEnabled=true OR  device_type=>LG-G3 AND  user_role=>Consultancy AND NOT wifiEnabled=true AND  device_screen_timeout>803 OR NOT user_role=>Employee THEN=" "fold0"
"67" 66 0 6481159 47966 0 0 47966 0 0 10 10 10 10 67 60.4375 "AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEnabled=true AND  wifiEnabled=true OR  device_type=>LG-G3 AND  user_role=>Consultancy AND NOT wifiEnabled=true AND  device_screen_timeout>803 OR NOT user_role=>Employee THEN=" "fold0"
"68" 67 0 6583541 47966 0 0 47966 0 0 10 10 10 10 68 61.4375 "AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEnabled=true AND  wifiEnabled=true OR  device_type=>LG-G3 AND  user_role=>Consultancy AND NOT wifiEnabled=true AND  device_screen_timeout>803 OR NOT user_role=>Employee THEN=" "fold0"
"69" 68 0 6681036 47966 0 0 47966 0 0 10 10 10 10 69 62.4375 "AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEnabled=true AND  wifiEnabled=true OR  device_type=>LG-G3 AND  user_role=>Consultancy AND NOT wifiEnabled=true AND  device_screen_timeout>803 OR NOT user_role=>Employee THEN=" "fold0"
"70" 69 0 6775484 47966 0 0 47966 0 0 10 10 10 10 70 63.4375 "AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEnabled=true AND  wifiEnabled=true OR  device_type=>LG-G3 AND  user_role=>Consultancy AND NOT wifiEnabled=true AND  device_screen_timeout>803 OR NOT user_role=>Employee THEN=" "fold0"
"71" 70 0 6861390 47966 0 0 47966 0 0 10 10 10 10 71 64.4375 "AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEnabled=true AND  wifiEnabled=true OR  device_type=>LG-G3 AND  user_role=>Consultancy AND NOT wifiEnabled=true AND  device_screen_timeout>803 OR NOT user_role=>Employee THEN=" "fold0"
"72" 71 0 6947694 47966 0 0 47966 0 0 10 10 10 10 72 65.4375 "AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEnabled=true AND  wifiEnabled=true OR  device_type=>LG-G3 AND  user_role=>Consultancy AND NOT wifiEnabled=true AND  device_screen_timeout>803 OR NOT user_role=>Employee THEN=" "fold0"
"73" 72 0 7050008 47966 0 0 47966 0 0 10 10 10 10 73 66.4375 "AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEnabled=true AND  wifiEnabled=true OR  device_type=>LG-G3 AND  user_role=>Consultancy AND NOT wifiEnabled=true AND  device_screen_timeout>803 OR NOT user_role=>Employee THEN=" "fold0"
"74" 73 0 7148947 47966 0 0 47966 0 0 10 10 10 10 74 67.4375 "AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEnabled=true AND  wifiEnabled=true OR  device_type=>LG-G3 AND  user_role=>Consultancy AND NOT wifiEnabled=true AND  device_screen_timeout>803 OR NOT user_role=>Employee THEN=" "fold0"
"75" 74 0 7241341 47966 0 0 47966 0 0 10 10 10 10 75 68.4375 "AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEnabled=true AND  wifiEnabled=true OR  device_type=>LG-G3 AND  user_role=>Consultancy AND NOT wifiEnabled=true AND  device_screen_timeout>803 OR NOT user_role=>Employee THEN=" "fold0"
"76" 75 0 7333043 47966 0 0 47966 0 0 10 10 10 10 76 69.4375 "AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEnabled=true AND  wifiEnabled=true OR  device_type=>LG-G3 AND  user_role=>Consultancy AND NOT wifiEnabled=true AND  device_screen_timeout>803 OR NOT user_role=>Employee THEN=" "fold0"
"77" 76 0 7435972 47966 0 0 47966 0 0 10 10 10 10 77 70.4375 "AND NOT device_has_password=true AND NOT device_owned_by=>COMPANY AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEnabled=true AND  wifiEnabled=true OR  device_type=>LG-G3 AND  user_role=>Consultancy AND NOT wifiEnabled=true AND  device_screen_timeout>803 OR NOT user_role=>Employee THEN=" "fold0"
"78" 77 0 7527813 47939 61 0 47965.15625 1.90625 0 10 10 10 10 1 69.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"79" 78 0 7629175 47939 61 0 47965.15625 1.90625 0 10 10 10 10 2 70.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"80" 79 0 7724870 47939 61 0 47965.15625 1.90625 0 10 10 10 10 3 71.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"81" 80 0 7820247 47939 61 0 47965.15625 1.90625 0 10 10 10 10 4 72.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"82" 81 0 7912414 47939 61 0 47965.15625 1.90625 0 10 10 10 10 5 73.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"83" 82 0 8004763 47939 61 0 47965.15625 1.90625 0 10 10 10 10 6 74.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"84" 83 0 8100783 47939 61 0 47965.15625 1.90625 0 10 10 10 10 7 75.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"85" 84 0 8194042 47939 61 0 47965.15625 1.90625 0 10 10 10 10 8 76.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"86" 85 0 8286600 47939 61 0 47965.15625 1.90625 0 10 10 10 10 9 77.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"87" 86 0 8377365 47939 61 0 47965.15625 1.90625 0 10 10 10 10 10 78.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"88" 87 0 8467607 47939 61 0 47965.15625 1.90625 0 10 10 10 10 11 79.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"89" 88 0 8558909 47939 61 0 47965.15625 1.90625 0 10 10 10 10 12 80.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"90" 89 0 8647598 47939 61 0 47965.15625 1.90625 0 10 10 10 10 13 81.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"91" 90 0 8738692 47939 61 0 47965.15625 1.90625 0 10 10 10 10 14 82.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"92" 91 0 8825788 47939 61 0 47965.15625 1.90625 0 10 10 10 10 15 83.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"93" 92 0 8912897 47939 61 0 47965.15625 1.90625 0 10 10 10 10 16 84.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"94" 93 0 9012341 47939 61 0 47965.15625 1.90625 0 10 10 10 10 17 85.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"95" 94 0 9113516 47939 61 0 47965.15625 1.90625 0 10 10 10 10 18 86.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"96" 95 0 9238562 47939 61 0 47965.15625 1.90625 0 10 10 10 10 19 87.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"97" 96 0 9336827 47939 61 0 47965.15625 1.90625 0 10 10 10 10 20 88.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"98" 97 0 9429620 47939 61 0 47965.15625 1.90625 0 10 10 10 10 21 89.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"99" 98 0 9529215 47939 61 0 47965.15625 1.90625 0 10 10 10 10 22 90.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"100" 99 0 9627126 47939 61 0 47965.15625 1.90625 0 10 10 10 10 23 91.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"101" 100 0 9725110 47939 61 0 47965.15625 1.90625 0 10 10 10 10 24 92.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"102" 101 0 9822160 47939 61 0 47965.15625 1.90625 0 10 10 10 10 25 93.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"103" 102 0 9916527 47939 61 0 47965.15625 1.90625 0 10 10 10 10 26 94.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"104" 103 0 10009013 47939 61 0 47965.15625 1.90625 0 10 10 10 10 27 95.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"105" 104 0 10106341 47939 61 0 47965.15625 1.90625 0 10 10 10 10 28 96.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"106" 105 0 10205791 47939 61 0 47965.15625 1.90625 0 10 10 10 10 29 97.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"107" 106 0 10300574 47939 61 0 47965.15625 1.90625 0 10 10 10 10 30 98.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"108" 107 0 10394858 47939 61 0 47965.15625 1.90625 0 10 10 10 10 31 99.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"109" 108 0 10487125 47939 61 0 47965.15625 1.90625 0 10 10 10 10 32 100.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"110" 109 0 10583833 47939 61 0 47965.15625 1.90625 0 10 10 10 10 33 101.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"111" 110 0 10675899 47939 61 0 47965.15625 1.90625 0 10 10 10 10 34 102.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"112" 111 0 10769232 47939 61 0 47965.15625 1.90625 0 10 10 10 10 35 103.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"113" 112 0 10876689 47939 61 0 47965.15625 1.90625 0 10 10 10 10 36 104.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"114" 113 0 10972516 47939 61 0 47965.15625 1.90625 0 10 10 10 10 37 105.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"115" 114 0 11073035 47939 61 0 47965.15625 1.90625 0 10 10 10 10 38 106.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"116" 115 0 11163822 47939 61 0 47965.15625 1.90625 0 10 10 10 10 39 107.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"117" 116 0 11257814 47939 61 0 47965.15625 1.90625 0 10 10 10 10 40 108.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"118" 117 0 11372767 47939 61 0 47965.15625 1.90625 0 10 10 10 10 41 109.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"119" 118 0 11464402 47939 61 0 47965.15625 1.90625 0 10 10 10 10 42 110.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"120" 119 0 11557414 47939 61 0 47965.15625 1.90625 0 10 10 10 10 43 111.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"121" 120 0 11654940 47939 61 0 47965.15625 1.90625 0 10 10 10 10 44 112.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"122" 121 0 11750351 47939 61 0 47965.15625 1.90625 0 10 10 10 10 45 113.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
"123" 122 0 11839148 47939 61 0 47965.15625 1.90625 0 10 10 10 10 46 114.5 "OR NOT wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS OR NOT mail_has_attachment=false AND  device_type=>Sony Xperia T3 AND NOT asset_confidential_level=>CONFIDENTIAL AND NOT device_owned_by=>USER AND NOT device_screen_timeout>=40 AND  device_owned_by=>COMPANY OR  device_is_rooted=true AND NOT device_owned_by=>COMPANY OR  mail_has_attachment=true THEN=" "fold0"
