"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 158494 47485 108 0 56631.75 82.40625 0 10 10 10 10 1 1 "OR NOT user_role=>Consultancy AND NOT device_has_password=false OR NOT device_has_password=true AND  event_type=>user_entered_password_field OR  asset_confidential_level=>CONFIDENTIAL OR NOT wifiConnected=true AND  device_owned_by=>COMPANY AND NOT event_type=>CONTEXT_SENSOR_PACKAGE AND NOT device_is_rooted=false AND  device_OS=>Android5.1 THEN=" "fold2"
"2" 1 0 226869 47485 108 0 53097.21875 46.21875 0 10 10 10 10 2 1.75 "OR NOT user_role=>Consultancy AND NOT device_has_password=false OR NOT device_has_password=true AND  event_type=>user_entered_password_field OR  asset_confidential_level=>CONFIDENTIAL OR NOT wifiConnected=true AND  device_owned_by=>COMPANY AND NOT event_type=>CONTEXT_SENSOR_PACKAGE AND NOT device_is_rooted=false AND  device_OS=>Android5.1 THEN=" "fold2"
"3" 2 0 283568 47485 108 0 51352.46875 29.53125 0 10 10 10 10 3 2.4375 "OR NOT user_role=>Consultancy AND NOT device_has_password=false OR NOT device_has_password=true AND  event_type=>user_entered_password_field OR  asset_confidential_level=>CONFIDENTIAL OR NOT wifiConnected=true AND  device_owned_by=>COMPANY AND NOT event_type=>CONTEXT_SENSOR_PACKAGE AND NOT device_is_rooted=false AND  device_OS=>Android5.1 THEN=" "fold2"
"34" 33 0 2067257 47412 71 0 47915.625 9.5625 0 10 10 10 10 31 25.90625 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"35" 34 0 2122129 47412 71 0 47915.625 9.5625 0 10 10 10 10 32 26.90625 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"36" 35 0 2189942 47412 71 0 47909.0625 14.28125 0 10 10 10 10 33 27.25 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"37" 36 0 2247636 47412 71 0 47909.0625 14.28125 0 10 10 10 10 34 28.25 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"38" 37 0 2309519 47412 71 0 47889.8125 16.90625 0 10 10 10 10 35 27.6875 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"39" 38 0 2360893 47412 71 0 47889.8125 16.90625 0 10 10 10 10 36 28.6875 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"40" 39 0 2420565 47412 71 0 47889.8125 16.90625 0 10 10 10 10 37 29.6875 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"41" 40 0 2478973 47412 71 0 47886.59375 20.5625 0 10 10 10 10 38 29.78125 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"42" 41 0 2535448 47412 71 0 47886.59375 20.5625 0 10 10 10 10 39 30.78125 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"43" 42 0 2594927 47412 71 0 47886.59375 20.5625 0 10 10 10 10 40 31.78125 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"44" 43 0 2661727 47412 71 0 47886.59375 20.5625 0 10 10 10 10 41 32.78125 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"45" 44 0 2726750 47412 71 0 47886.59375 20.5625 0 10 10 10 10 42 33.78125 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"46" 45 0 2785269 47412 71 0 47886.59375 20.5625 0 10 10 10 10 43 34.78125 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
"47" 46 0 2846986 47412 71 0 47886.59375 20.5625 0 10 10 10 10 44 35.78125 "AND NOT user_role=>Consultancy AND NOT device_has_password=false OR  device_has_password=true OR  event_type=>user_entered_password_field AND  asset_confidential_level=>CONFIDENTIAL AND NOT wifiEnabled=true AND  device_type=>Motorola Moto G OR  wifiEncryption=>WPA-PSK-CCMPESS OR  event_type=>user_entered_password_field AND  wifiEncryption=>WPA2-PSK-CCMP-preauthESS THEN=" "fold2"
