"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"45" 44 0 2778965 46526 191 0 47782.21875 55.25 0 10 10 10 10 45 31.09375 "OR NOT user_role=>Development AND NOT device_has_accessibility=true AND NOT device_is_rooted=false OR NOT user_role=>Administration AND  mail_has_attachment=true AND  device_is_rooted=false AND  mail_has_attachment=false AND  bluetoothConnected=false OR NOT device_type=>Samsung Galaxy Trend Plus AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold0"
"46" 45 0 2838929 46526 191 0 47767.1875 57.75 0 10 10 10 10 46 31.15625 "OR NOT user_role=>Development AND NOT device_has_accessibility=true AND NOT device_is_rooted=false OR NOT user_role=>Administration AND  mail_has_attachment=true AND  device_is_rooted=false AND  mail_has_attachment=false AND  bluetoothConnected=false OR NOT device_type=>Samsung Galaxy Trend Plus AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold0"
"47" 46 0 2913300 46526 191 0 47767.1875 57.75 0 10 10 10 10 47 32.15625 "OR NOT user_role=>Development AND NOT device_has_accessibility=true AND NOT device_is_rooted=false OR NOT user_role=>Administration AND  mail_has_attachment=true AND  device_is_rooted=false AND  mail_has_attachment=false AND  bluetoothConnected=false OR NOT device_type=>Samsung Galaxy Trend Plus AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold0"
"48" 47 0 2963494 46526 191 0 47767.1875 57.75 0 10 10 10 10 48 33.15625 "OR NOT user_role=>Development AND NOT device_has_accessibility=true AND NOT device_is_rooted=false OR NOT user_role=>Administration AND  mail_has_attachment=true AND  device_is_rooted=false AND  mail_has_attachment=false AND  bluetoothConnected=false OR NOT device_type=>Samsung Galaxy Trend Plus AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold0"
"49" 48 0 3025059 46526 191 0 47747.46875 64.6875 0 10 10 10 10 49 33.09375 "OR NOT user_role=>Development AND NOT device_has_accessibility=true AND NOT device_is_rooted=false OR NOT user_role=>Administration AND  mail_has_attachment=true AND  device_is_rooted=false AND  mail_has_attachment=false AND  bluetoothConnected=false OR NOT device_type=>Samsung Galaxy Trend Plus AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold0"
"50" 49 0 3113995 46526 191 0 47737.625 66.65625 0 10 10 10 10 50 33 "OR NOT user_role=>Development AND NOT device_has_accessibility=true AND NOT device_is_rooted=false OR NOT user_role=>Administration AND  mail_has_attachment=true AND  device_is_rooted=false AND  mail_has_attachment=false AND  bluetoothConnected=false OR NOT device_type=>Samsung Galaxy Trend Plus AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold0"
"51" 50 0 3177374 46526 191 0 47703.25 71.71875 0 10 10 10 10 51 32.8125 "OR NOT user_role=>Development AND NOT device_has_accessibility=true AND NOT device_is_rooted=false OR NOT user_role=>Administration AND  mail_has_attachment=true AND  device_is_rooted=false AND  mail_has_attachment=false AND  bluetoothConnected=false OR NOT device_type=>Samsung Galaxy Trend Plus AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold0"
"52" 51 0 3234823 46526 191 0 47703.25 71.71875 0 10 10 10 10 52 33.8125 "OR NOT user_role=>Development AND NOT device_has_accessibility=true AND NOT device_is_rooted=false OR NOT user_role=>Administration AND  mail_has_attachment=true AND  device_is_rooted=false AND  mail_has_attachment=false AND  bluetoothConnected=false OR NOT device_type=>Samsung Galaxy Trend Plus AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold0"
"53" 52 0 3301737 46526 191 0 47703.25 71.71875 0 10 10 10 10 53 34.8125 "OR NOT user_role=>Development AND NOT device_has_accessibility=true AND NOT device_is_rooted=false OR NOT user_role=>Administration AND  mail_has_attachment=true AND  device_is_rooted=false AND  mail_has_attachment=false AND  bluetoothConnected=false OR NOT device_type=>Samsung Galaxy Trend Plus AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold0"
"54" 53 0 3353812 46526 191 0 47703.25 71.71875 0 10 10 10 10 54 35.8125 "OR NOT user_role=>Development AND NOT device_has_accessibility=true AND NOT device_is_rooted=false OR NOT user_role=>Administration AND  mail_has_attachment=true AND  device_is_rooted=false AND  mail_has_attachment=false AND  bluetoothConnected=false OR NOT device_type=>Samsung Galaxy Trend Plus AND  event_type=>SECURITY_PROPERTY_CHANGED THEN=" "fold0"
