"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"100" 99 0 8735682 "17199.00000000" "4641.00000000" ".00000000" "17273.15625000" "4633.71875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 23 "26.15625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"101" 100 0 8797787 "17199.00000000" "4641.00000000" ".00000000" "17273.15625000" "4633.71875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 24 "27.15625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"102" 101 0 8892343 "17199.00000000" "4641.00000000" ".00000000" "17273.15625000" "4633.71875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 25 "28.15625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"103" 102 0 8972921 "17199.00000000" "4641.00000000" ".00000000" "17264.06250000" "4634.06250000" ".00000000" 4 "4.00000000" 11 "11.00000000" 26 "27.90625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"104" 103 0 9037695 "17199.00000000" "4641.00000000" ".00000000" "17264.06250000" "4634.06250000" ".00000000" 4 "4.00000000" 11 "11.00000000" 27 "28.90625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"105" 104 0 9142711 "17199.00000000" "4641.00000000" ".00000000" "17256.75000000" "4635.71875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 28 "28.06250000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"106" 105 0 9221605 "17199.00000000" "4641.00000000" ".00000000" "17253.43750000" "4635.71875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 29 "28.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"107" 106 0 9305707 "17199.00000000" "4641.00000000" ".00000000" "17253.43750000" "4635.71875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 30 "29.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"108" 107 0 9381399 "17199.00000000" "4641.00000000" ".00000000" "17251.40625000" "4635.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 31 "29.96875000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"109" 108 0 9463454 "17199.00000000" "4641.00000000" ".00000000" "17251.40625000" "4635.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 32 "30.96875000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"110" 109 0 9551472 "17199.00000000" "4641.00000000" ".00000000" "17251.40625000" "4635.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 33 "31.96875000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"111" 110 0 9635200 "17199.00000000" "4641.00000000" ".00000000" "17251.40625000" "4635.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 34 "32.96875000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"112" 111 0 9728379 "17199.00000000" "4641.00000000" ".00000000" "17251.40625000" "4635.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 35 "33.96875000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"113" 112 0 9825344 "17199.00000000" "4641.00000000" ".00000000" "17249.37500000" "4635.78125000" ".00000000" 4 "4.00000000" 11 "11.00000000" 36 "34.06250000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"114" 113 0 9899846 "17199.00000000" "4641.00000000" ".00000000" "17249.37500000" "4635.78125000" ".00000000" 4 "4.00000000" 11 "11.00000000" 37 "35.06250000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"115" 114 0 9975916 "17199.00000000" "4641.00000000" ".00000000" "17249.37500000" "4635.78125000" ".00000000" 4 "4.00000000" 11 "11.00000000" 38 "36.06250000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"116" 115 0 10081212 "17199.00000000" "4641.00000000" ".00000000" "17249.21875000" "4636.03125000" ".00000000" 4 "4.00000000" 11 "11.00000000" 39 "35.90625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"117" 116 0 10156123 "17199.00000000" "4641.00000000" ".00000000" "17249.21875000" "4636.03125000" ".00000000" 4 "4.00000000" 11 "11.00000000" 40 "36.90625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"118" 117 0 10243384 "17199.00000000" "4641.00000000" ".00000000" "17249.21875000" "4636.03125000" ".00000000" 4 "4.00000000" 11 "11.00000000" 41 "37.90625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"119" 118 0 10341296 "17199.00000000" "4641.00000000" ".00000000" "17249.21875000" "4636.03125000" ".00000000" 4 "4.00000000" 11 "11.00000000" 42 "38.90625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"120" 119 0 10407929 "17199.00000000" "4641.00000000" ".00000000" "17249.21875000" "4636.03125000" ".00000000" 4 "4.00000000" 11 "11.00000000" 43 "39.90625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"121" 120 0 10486797 "17199.00000000" "4641.00000000" ".00000000" "17247.46875000" "4636.00000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 44 "40.75000000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"122" 121 0 10568628 "17199.00000000" "4641.00000000" ".00000000" "17246.18750000" "4636.15625000" ".00000000" 4 "4.00000000" 11 "11.00000000" 45 "40.84375000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"123" 122 0 10645976 "17199.00000000" "4641.00000000" ".00000000" "17246.18750000" "4636.15625000" ".00000000" 4 "4.00000000" 11 "11.00000000" 46 "41.84375000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"124" 123 0 10748385 "17199.00000000" "4641.00000000" ".00000000" "17246.18750000" "4636.15625000" ".00000000" 4 "4.00000000" 11 "11.00000000" 47 "42.84375000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"125" 124 0 10832207 "17199.00000000" "4641.00000000" ".00000000" "17246.18750000" "4636.15625000" ".00000000" 4 "4.00000000" 11 "11.00000000" 48 "43.84375000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"126" 125 0 10917969 "17199.00000000" "4641.00000000" ".00000000" "17246.18750000" "4636.15625000" ".00000000" 4 "4.00000000" 11 "11.00000000" 49 "44.84375000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"127" 126 0 11004074 "17199.00000000" "4641.00000000" ".00000000" "17246.18750000" "4636.15625000" ".00000000" 4 "4.00000000" 11 "11.00000000" 50 "45.84375000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"128" 127 0 11077941 "17199.00000000" "4641.00000000" ".00000000" "17245.18750000" "4636.12500000" ".00000000" 4 "4.00000000" 11 "11.00000000" 51 "45.71875000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"129" 128 0 11159395 "17199.00000000" "4641.00000000" ".00000000" "17245.18750000" "4636.12500000" ".00000000" 4 "4.00000000" 11 "11.00000000" 52 "46.71875000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"130" 129 0 11236770 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 53 "47.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"131" 130 0 11314548 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 54 "48.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"132" 131 0 11392421 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 55 "49.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"133" 132 0 11489564 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 56 "50.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"134" 133 0 11592759 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 57 "51.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"135" 134 0 11666080 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 58 "52.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"136" 135 0 11741539 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 59 "53.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"137" 136 0 11842255 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 60 "54.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"138" 137 0 11916834 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 61 "55.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"139" 138 0 11976571 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 62 "56.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"140" 139 0 12059254 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 63 "57.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"141" 140 0 12156131 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 64 "58.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"142" 141 0 12244126 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 65 "59.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"143" 142 0 12313681 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 66 "60.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"144" 143 0 12395178 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 67 "61.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"145" 144 0 12479826 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 68 "62.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"146" 145 0 12554336 "17199.00000000" "4641.00000000" ".00000000" "17244.93750000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 69 "63.65625000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"147" 146 0 12628006 "17199.00000000" "4641.00000000" ".00000000" "17244.75000000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 70 "64.12500000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"148" 147 0 12698460 "17199.00000000" "4641.00000000" ".00000000" "17244.75000000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 71 "65.12500000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"149" 148 0 12788441 "17199.00000000" "4641.00000000" ".00000000" "17244.75000000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 72 "66.12500000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
"150" 149 0 12873704 "17199.00000000" "4641.00000000" ".00000000" "17244.75000000" "4635.96875000" ".00000000" 4 "4.00000000" 11 "11.00000000" 73 "67.12500000" "OR NOT device_has_password=false AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND  wifiEnabled=false OR NOT device_is_rooted=true THEN=GRANTED|AND NOT user_role=>Security AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|AND  device_type=>1222 OR NOT device_is_rooted=true THEN=GRANTED|" "fold5"
