"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"45" 44 0 4614065 "17210.00000000" "4618.00000000" ".00000000" "17518.75000000" "4669.46875000" ".00000000" 4 "4.53125000" 11 "11.81250000" 24 "9.84375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"46" 45 0 4689698 "17210.00000000" "4618.00000000" ".00000000" "17489.90625000" "4671.56250000" ".00000000" 4 "4.56250000" 11 "11.75000000" 25 "10.00000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"47" 46 0 4768309 "17210.00000000" "4618.00000000" ".00000000" "17421.56250000" "4671.31250000" ".00000000" 4 "4.46875000" 11 "11.68750000" 26 "10.46875000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"48" 47 0 4839533 "17210.00000000" "4618.00000000" ".00000000" "17359.68750000" "4661.40625000" ".00000000" 4 "4.31250000" 11 "11.56250000" 27 "9.65625000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"49" 48 0 4910441 "17210.00000000" "4618.00000000" ".00000000" "17352.90625000" "4666.28125000" ".00000000" 4 "4.31250000" 11 "11.62500000" 28 "9.96875000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"50" 49 0 4981356 "17210.00000000" "4618.00000000" ".00000000" "17349.37500000" "4671.78125000" ".00000000" 4 "4.34375000" 11 "11.68750000" 29 "10.50000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"51" 50 0 5062742 "17210.00000000" "4618.00000000" ".00000000" "17339.65625000" "4667.40625000" ".00000000" 4 "4.31250000" 11 "11.62500000" 30 "11.18750000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"52" 51 0 5138341 "17210.00000000" "4618.00000000" ".00000000" "17339.65625000" "4667.40625000" ".00000000" 4 "4.31250000" 11 "11.62500000" 31 "12.18750000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"53" 52 0 5228762 "17210.00000000" "4618.00000000" ".00000000" "17325.50000000" "4658.03125000" ".00000000" 4 "4.25000000" 11 "11.50000000" 32 "12.96875000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"54" 53 0 5309443 "17210.00000000" "4618.00000000" ".00000000" "17309.18750000" "4655.21875000" ".00000000" 4 "4.21875000" 11 "11.43750000" 33 "13.34375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"55" 54 0 5387378 "17210.00000000" "4618.00000000" ".00000000" "17286.84375000" "4641.03125000" ".00000000" 4 "4.12500000" 11 "11.25000000" 34 "13.59375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"56" 55 0 5455135 "17210.00000000" "4618.00000000" ".00000000" "17279.93750000" "4636.03125000" ".00000000" 4 "4.09375000" 11 "11.18750000" 35 "14.25000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"57" 56 0 5528789 "17210.00000000" "4618.00000000" ".00000000" "17254.96875000" "4622.25000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 36 "13.09375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"58" 57 0 5600157 "17210.00000000" "4618.00000000" ".00000000" "17251.75000000" "4623.00000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 37 "13.59375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"59" 58 0 5676062 "17210.00000000" "4618.00000000" ".00000000" "17251.75000000" "4623.00000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 38 "14.59375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"60" 59 0 5753511 "17210.00000000" "4618.00000000" ".00000000" "17248.28125000" "4623.37500000" ".00000000" 4 "4.00000000" 11 "11.00000000" 39 "14.78125000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"61" 60 0 5840011 "17210.00000000" "4618.00000000" ".00000000" "17248.28125000" "4623.37500000" ".00000000" 4 "4.00000000" 11 "11.00000000" 40 "15.78125000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"62" 61 0 5913572 "17210.00000000" "4618.00000000" ".00000000" "17245.59375000" "4623.28125000" ".00000000" 4 "4.00000000" 11 "11.00000000" 41 "15.25000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"63" 62 0 5991393 "17210.00000000" "4618.00000000" ".00000000" "17243.75000000" "4623.93750000" ".00000000" 4 "4.00000000" 11 "11.00000000" 42 "15.93750000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"64" 63 0 6065709 "17210.00000000" "4618.00000000" ".00000000" "17240.50000000" "4624.87500000" ".00000000" 4 "4.00000000" 11 "11.00000000" 43 "16.06250000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"65" 64 0 6136634 "17210.00000000" "4618.00000000" ".00000000" "17237.18750000" "4625.03125000" ".00000000" 4 "4.00000000" 11 "11.00000000" 44 "15.84375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"66" 65 0 6203139 "17210.00000000" "4618.00000000" ".00000000" "17236.18750000" "4624.93750000" ".00000000" 4 "4.00000000" 11 "11.00000000" 45 "16.21875000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"67" 66 0 6276153 "17210.00000000" "4618.00000000" ".00000000" "17236.00000000" "4625.15625000" ".00000000" 4 "4.00000000" 11 "11.00000000" 46 "16.40625000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"68" 67 0 6346604 "17210.00000000" "4618.00000000" ".00000000" "17234.53125000" "4625.09375000" ".00000000" 4 "4.00000000" 11 "11.00000000" 47 "17.34375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"69" 68 0 6440936 "17210.00000000" "4618.00000000" ".00000000" "17233.09375000" "4625.43750000" ".00000000" 4 "4.00000000" 11 "11.00000000" 48 "16.65625000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"70" 69 0 6512762 "17210.00000000" "4618.00000000" ".00000000" "17233.09375000" "4625.43750000" ".00000000" 4 "4.00000000" 11 "11.00000000" 49 "17.65625000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"71" 70 0 6581253 "17210.00000000" "4618.00000000" ".00000000" "17232.84375000" "4625.18750000" ".00000000" 4 "4.00000000" 11 "11.00000000" 50 "17.90625000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"72" 71 0 6666825 "17210.00000000" "4618.00000000" ".00000000" "17232.65625000" "4625.50000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 51 "18.87500000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"73" 72 0 6746614 "17210.00000000" "4618.00000000" ".00000000" "17232.65625000" "4625.50000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 52 "19.87500000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"74" 73 0 6817570 "17210.00000000" "4618.00000000" ".00000000" "17232.65625000" "4625.50000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 53 "20.87500000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"75" 74 0 6890816 "17210.00000000" "4618.00000000" ".00000000" "17232.56250000" "4625.50000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 54 "20.81250000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"76" 75 0 6990516 "17210.00000000" "4618.00000000" ".00000000" "17232.56250000" "4625.50000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 55 "21.81250000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"77" 76 0 7073412 "17210.00000000" "4618.00000000" ".00000000" "17232.21875000" "4625.28125000" ".00000000" 4 "4.00000000" 11 "11.00000000" 56 "22.75000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"78" 77 0 7169116 "17210.00000000" "4618.00000000" ".00000000" "17232.00000000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 57 "23.56250000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"79" 78 0 7263774 "17210.00000000" "4618.00000000" ".00000000" "17232.00000000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 58 "24.56250000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"80" 79 0 7352962 "17210.00000000" "4618.00000000" ".00000000" "17232.00000000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 59 "25.56250000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"81" 80 0 7439238 "17210.00000000" "4618.00000000" ".00000000" "17231.96875000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 60 "26.25000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"82" 81 0 7533362 "17210.00000000" "4618.00000000" ".00000000" "17231.96875000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 61 "27.25000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"83" 82 0 7625648 "17210.00000000" "4618.00000000" ".00000000" "17231.96875000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 62 "28.25000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"84" 83 0 7695146 "17210.00000000" "4618.00000000" ".00000000" "17231.96875000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 63 "29.25000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"85" 84 0 7772557 "17210.00000000" "4618.00000000" ".00000000" "17231.96875000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 64 "30.25000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"86" 85 0 7847513 "17210.00000000" "4618.00000000" ".00000000" "17231.96875000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 65 "31.25000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"87" 86 0 7943731 "17210.00000000" "4618.00000000" ".00000000" "17231.96875000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 66 "32.25000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"88" 87 0 8006888 "17210.00000000" "4618.00000000" ".00000000" "17231.96875000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 67 "33.25000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"89" 88 0 8095323 "17210.00000000" "4618.00000000" ".00000000" "17231.96875000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 68 "34.25000000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"90" 89 0 8186925 "17210.00000000" "4618.00000000" ".00000000" "17231.75000000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 69 "34.59375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"91" 90 0 8252821 "17210.00000000" "4618.00000000" ".00000000" "17231.75000000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 70 "35.59375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"92" 91 0 8336695 "17210.00000000" "4618.00000000" ".00000000" "17231.75000000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 71 "36.59375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"93" 92 0 8406411 "17210.00000000" "4618.00000000" ".00000000" "17231.75000000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 72 "37.59375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
"94" 93 0 8479607 "17210.00000000" "4618.00000000" ".00000000" "17231.75000000" "4624.75000000" ".00000000" 4 "4.00000000" 11 "11.00000000" 73 "38.59375000" "OR  mail_has_attachment=true AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND  asset_confidential_level=>CONFIDENTIAL OR NOT password_length<5 THEN=GRANTED|AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|AND  wifiConnected=false AND NOT device_has_password=true OR NOT password_length<5 THEN=GRANTED|" "fold8"
