"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"55" 54 0 4133513 24756 4639 0 24825.96875 4626.53125 0 4 4 11 11 30 12.375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"56" 55 0 4202641 24756 4639 0 24819.28125 4627.8125 0 4 4 11 11 31 13.3125 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"57" 56 0 4273064 24756 4639 0 24819.28125 4627.8125 0 4 4 11 11 32 14.3125 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"58" 57 0 4340411 24756 4639 0 24819.28125 4627.8125 0 4 4 11 11 33 15.3125 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"59" 58 0 4403433 24756 4639 0 24819.28125 4627.8125 0 4 4 11 11 34 16.3125 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"60" 59 0 4470401 24756 4639 0 24809.5625 4630.1875 0 4 4 11 11 35 16.75 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"61" 60 0 4548582 24756 4639 0 24803.625 4630.53125 0 4 4 11 11 36 17.4375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"62" 61 0 4636945 24756 4639 0 24800.15625 4630.5 0 4 4 11 11 37 18.375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"63" 62 0 4701489 24756 4639 0 24796.8125 4630.71875 0 4 4 11 11 38 18.5 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"64" 63 0 4776897 24756 4639 0 24796.03125 4630.3125 0 4 4 11 11 39 18.5 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"65" 64 0 4833946 24756 4639 0 24793.5 4630.6875 0 4 4 11 11 40 19.46875 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"66" 65 0 4901849 24756 4639 0 24788.625 4630.9375 0 4 4 11 11 41 18.4375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"67" 66 0 4973323 24756 4639 0 24788.625 4630.9375 0 4 4 11 11 42 19.4375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"68" 67 0 5037431 24756 4639 0 24786.65625 4631.40625 0 4 4 11 11 43 19.9375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"69" 68 0 5118811 24756 4639 0 24785.71875 4631.625 0 4 4 11 11 44 19.90625 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"70" 69 0 5188320 24756 4639 0 24785.71875 4631.625 0 4 4 11 11 45 20.90625 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"71" 70 0 5262466 24756 4639 0 24785.71875 4631.625 0 4 4 11 11 46 21.90625 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"72" 71 0 5336266 24756 4639 0 24783.34375 4631.84375 0 4 4 11 11 47 21.40625 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"73" 72 0 5403136 24756 4639 0 24783.34375 4631.84375 0 4 4 11 11 48 22.40625 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"74" 73 0 5493034 24756 4639 0 24783 4631.96875 0 4 4 11 11 49 22.09375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"75" 74 0 5596490 24756 4639 0 24782.90625 4631.90625 0 4 4 11 11 50 23 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"76" 75 0 5668856 24756 4639 0 24782.90625 4631.90625 0 4 4 11 11 51 24 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"77" 76 0 5756153 24756 4639 0 24782.90625 4631.90625 0 4 4 11 11 52 25 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"78" 77 0 5829288 24756 4639 0 24782.21875 4631.6875 0 4 4 11 11 53 25.90625 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"79" 78 0 5901483 24756 4639 0 24782.21875 4631.6875 0 4 4 11 11 54 26.90625 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"80" 79 0 5969967 24756 4639 0 24780.21875 4631.84375 0 4 4 11 11 55 27.46875 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"81" 80 0 6047141 24756 4639 0 24780.21875 4631.84375 0 4 4 11 11 56 28.46875 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"82" 81 0 6122970 24756 4639 0 24780.21875 4631.84375 0 4 4 11 11 57 29.46875 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"83" 82 0 6181768 24756 4639 0 24780.21875 4631.84375 0 4 4 11 11 58 30.46875 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"84" 83 0 6233087 24756 4639 0 24779.625 4631.875 0 4 4 11 11 59 31 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"85" 84 0 6329039 24756 4639 0 24779.625 4631.875 0 4 4 11 11 60 32 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"86" 85 0 6405116 24756 4639 0 24779.625 4631.875 0 4 4 11 11 61 33 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"87" 86 0 6478844 24756 4639 0 24779.625 4631.875 0 4 4 11 11 62 34 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"88" 87 0 6547812 24756 4639 0 24779.625 4631.875 0 4 4 11 11 63 35 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"89" 88 0 6616988 24756 4639 0 24779.625 4631.875 0 4 4 11 11 64 36 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"90" 89 0 6680560 24756 4639 0 24779.625 4631.875 0 4 4 11 11 65 37 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"91" 90 0 6746875 24756 4639 0 24779.625 4631.875 0 4 4 11 11 66 38 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"92" 91 0 6830652 24756 4639 0 24779.625 4631.875 0 4 4 11 11 67 39 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"93" 92 0 6894003 24756 4639 0 24779.625 4631.875 0 4 4 11 11 68 40 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"94" 93 0 6947021 24756 4639 0 24779.625 4631.875 0 4 4 11 11 69 41 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"95" 94 0 7041311 24756 4639 0 24779.625 4631.875 0 4 4 11 11 70 42 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"96" 95 0 7113089 24756 4639 0 24779.625 4631.875 0 4 4 11 11 71 43 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"97" 96 0 7183133 24756 4639 0 24779.625 4631.875 0 4 4 11 11 72 44 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"98" 97 0 7249776 24756 4639 0 24779.625 4631.875 0 4 4 11 11 73 45 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"99" 98 0 7328575 24756 4639 0 24779.625 4631.875 0 4 4 11 11 74 46 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"100" 99 0 7423533 24756 4639 0 24778.65625 4631.78125 0 4 4 11 11 75 45.9375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"101" 100 0 7497452 24756 4639 0 24778.125 4631.5625 0 4 4 11 11 76 45.84375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"102" 101 0 7592835 24756 4639 0 24778.125 4631.5625 0 4 4 11 11 77 46.84375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"103" 102 0 7678375 24756 4639 0 24778.125 4631.5625 0 4 4 11 11 78 47.84375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"104" 103 0 7751187 24756 4639 0 24778.125 4631.5625 0 4 4 11 11 79 48.84375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"105" 104 0 7838113 24756 4639 0 24778.125 4631.5625 0 4 4 11 11 80 49.84375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
"106" 105 0 7910756 24756 4639 0 24778.125 4631.5625 0 4 4 11 11 81 50.84375 "AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|AND NOT device_is_rooted=true AND NOT wifiEncryption=>WPA2-PSK-TKIP+CCMPWPSESS AND NOT password_length>7 THEN=GRANTED|OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|OR NOT device_has_password=true OR NOT password_length<=5 AND NOT password_length>7 THEN=GRANTED|" "fold6"
