"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"121" 120 0 8629660 24729 4633 0 24729 4633 0 4 4 11 11 107 60.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"122" 121 0 8704116 24729 4633 0 24729 4633 0 4 4 11 11 108 61.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"123" 122 0 8769186 24729 4633 0 24729 4633 0 4 4 11 11 109 62.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"124" 123 0 8833504 24729 4633 0 24729 4633 0 4 4 11 11 110 63.03125 "OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_has_antivirus=true OR  device_OS=>Android4.4 AND  password_length>5 THEN=GRANTED|OR NOT device_owned_by=>USER OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|OR  mail_has_attachment=false AND  password_length>5 THEN=GRANTED|" "fold3"
"125" 124 0 8901819 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 1 63 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"126" 125 0 8978264 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 2 64 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"127" 126 0 9037741 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 3 65 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"128" 127 0 9135158 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 4 66 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"129" 128 0 9213762 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 5 67 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"130" 129 0 9278075 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 6 68 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"131" 130 0 9359132 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 7 69 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"132" 131 0 9416977 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 8 70 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"133" 132 0 9519547 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 9 71 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"134" 133 0 9574593 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 10 72 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"135" 134 0 9655190 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 11 73 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"136" 135 0 9729696 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 12 74 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"137" 136 0 9781591 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 13 75 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"138" 137 0 9838479 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 14 76 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"139" 138 0 9907090 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 15 77 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"140" 139 0 9968588 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 16 78 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"141" 140 0 10046204 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 17 79 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"142" 141 0 10103384 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 18 80 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"143" 142 0 10196966 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 19 81 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"144" 143 0 10256433 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 20 82 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"145" 144 0 10333377 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 21 83 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"146" 145 0 10404494 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 22 84 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"147" 146 0 10494151 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 23 85 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"148" 147 0 10554553 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 24 86 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"149" 148 0 10623749 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 25 87 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
"150" 149 0 10683670 24711 4622 0 24728.4375 4632.65625 0 4 4 11 11 26 88 "AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|OR NOT device_owned_by=>COMPANY AND NOT device_is_rooted=true AND  password_length>6 THEN=GRANTED|AND NOT asset_confidential_level=>CONFIDENTIAL OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|OR NOT wifiEncryption=>WPA-PSK-TKIP+CCMPWPSESS AND  password_length>6 THEN=GRANTED|" "fold3"
