"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"1" 0 0 269276 27529 2456 0 28534.8125 2353.96875 0 10 10 10 10 1 1 "OR  event_level=>SIMPLE_EVENT OR  password_length>=7 AND  device_has_accessibility=true AND  wifiConnected=false AND  device_owned_by=>COMPANY OR  device_has_antivirus=false OR  device_has_password=false OR NOT event_type=>LOG_OUT OR NOT device_is_rooted=false AND  event_level=>SIMPLE_EVENT THEN=" "fold0"
"43" 42 0 5042920 27112 2478 0 27457.9375 2461.96875 0 10 10 10 10 42 20.21875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"44" 43 0 5157617 27112 2478 0 27447.71875 2461.5625 0 10 10 10 10 43 20.78125 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"45" 44 0 5270764 27112 2478 0 27439.90625 2461.5 0 10 10 10 10 44 21.3125 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"46" 45 0 5387331 27112 2478 0 27432.8125 2461.46875 0 10 10 10 10 45 20.40625 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"47" 46 0 5512142 27112 2478 0 27432.8125 2461.46875 0 10 10 10 10 46 21.40625 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"48" 47 0 5633136 27112 2478 0 27412.71875 2463.59375 0 10 10 10 10 47 20.46875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"49" 48 0 5727089 27112 2478 0 27394.125 2463.875 0 10 10 10 10 48 18.6875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"50" 49 0 5849477 27112 2478 0 27394.125 2463.875 0 10 10 10 10 49 19.6875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"51" 50 0 5977248 27112 2478 0 27391.59375 2464.09375 0 10 10 10 10 50 19.6875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"52" 51 0 6098465 27112 2478 0 27391.59375 2464.09375 0 10 10 10 10 51 20.6875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"53" 52 0 6222340 27112 2478 0 27391.59375 2464.09375 0 10 10 10 10 52 21.6875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"54" 53 0 6336506 27112 2478 0 27379.90625 2464.59375 0 10 10 10 10 53 22.15625 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"55" 54 0 6450678 27112 2478 0 27379.09375 2464.40625 0 10 10 10 10 54 21.875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"56" 55 0 6560866 27112 2478 0 27379.09375 2464.40625 0 10 10 10 10 55 22.875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"57" 56 0 6675956 27112 2478 0 27379.09375 2464.40625 0 10 10 10 10 56 23.875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"58" 57 0 6799731 27112 2478 0 27379.09375 2464.40625 0 10 10 10 10 57 24.875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"59" 58 0 6917501 27112 2478 0 27379.09375 2464.40625 0 10 10 10 10 58 25.875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"60" 59 0 7046907 27112 2478 0 27367.375 2464.90625 0 10 10 10 10 59 25.96875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"61" 60 0 7165479 27112 2478 0 27367.375 2464.90625 0 10 10 10 10 60 26.96875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"62" 61 0 7272386 27112 2478 0 27367.375 2464.90625 0 10 10 10 10 61 27.96875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"63" 62 0 7385712 27112 2478 0 27352.09375 2463.90625 0 10 10 10 10 62 26.03125 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"64" 63 0 7496465 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 63 26.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"65" 64 0 7612171 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 64 27.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"66" 65 0 7725250 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 65 28.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"67" 66 0 7841921 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 66 29.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"68" 67 0 7949416 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 67 30.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"69" 68 0 8071431 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 68 31.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"70" 69 0 8184929 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 69 32.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"71" 70 0 8304694 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 70 33.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"72" 71 0 8413119 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 71 34.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"73" 72 0 8536429 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 72 35.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"74" 73 0 8648242 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 73 36.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"75" 74 0 8759018 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 74 37.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"76" 75 0 8865655 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 75 38.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"77" 76 0 8982719 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 76 39.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"78" 77 0 9101728 27112 2478 0 27340.875 2464.53125 0 10 10 10 10 77 40.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"79" 78 0 9225199 27112 2478 0 27322.1875 2464.6875 0 10 10 10 10 78 39 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"80" 79 0 9337349 27112 2478 0 27322.1875 2464.6875 0 10 10 10 10 79 40 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"81" 80 0 9441902 27112 2478 0 27311.09375 2465.3125 0 10 10 10 10 80 39.90625 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"82" 81 0 9555416 27112 2478 0 27311.09375 2465.3125 0 10 10 10 10 81 40.90625 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"83" 82 0 9661765 27112 2478 0 27311.09375 2465.3125 0 10 10 10 10 82 41.90625 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"84" 83 0 9778472 27112 2478 0 27289.6875 2466.5 0 10 10 10 10 83 40.15625 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"85" 84 0 9888082 27112 2478 0 27278.375 2467.0625 0 10 10 10 10 84 39.375 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"86" 85 0 10012261 27112 2478 0 27278.375 2467.0625 0 10 10 10 10 85 40.375 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"87" 86 0 10126704 27112 2478 0 27278.375 2467.0625 0 10 10 10 10 86 41.375 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"88" 87 0 10242061 27112 2478 0 27278.375 2467.0625 0 10 10 10 10 87 42.375 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"89" 88 0 10365239 27112 2478 0 27268.71875 2467.5 0 10 10 10 10 88 40.8125 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"90" 89 0 10482214 27112 2478 0 27268.71875 2467.5 0 10 10 10 10 89 41.8125 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"91" 90 0 10596425 27112 2478 0 27268.71875 2467.5 0 10 10 10 10 90 42.8125 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"92" 91 0 10722627 27112 2478 0 27258.15625 2468.125 0 10 10 10 10 91 42.15625 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"93" 92 0 10830576 27112 2478 0 27253.4375 2468.5625 0 10 10 10 10 92 41.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"94" 93 0 10935330 27112 2478 0 27253.4375 2468.5625 0 10 10 10 10 93 42.75 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
"95" 94 0 11057559 27112 2478 0 27242.9375 2469.0625 0 10 10 10 10 94 41.875 "AND NOT event_level=>COMPLEX_EVENT AND NOT device_has_accessibility=true AND  wifiEncryption=>WPA-PSK-TKIP+CCMPWPA2-PSK-TKIP+CCMPESS OR NOT device_has_password=false OR NOT device_type=>Samsung Galaxy S3 AND NOT user_role=>Employee AND  device_screen_timeout>=717 OR  asset_confidential_level=>PUBLIC AND NOT password_length>7 OR NOT event_type=>user_entered_password_field THEN=" "fold0"
