"IT" "EVALUATIONS" "TIME" "BEST_F" "BEST_VALIDATION" "BEST_C_ERROR" "AVERAGE_F" "AVERAGE_VALIDATION" "AVERAGE_C_ERROR" "BEST_DEPTH" "AVERAGE_DEPTH" "BEST_SIZE" "AVERAGE_SIZE" "BEST_AGE" "AVERAGE_AGE" "X" "FOLD"
"47" 46 0 2768382 27333 2476 0 27466.03125 2452.75 0 10 10 10 10 44 24.625 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"48" 47 0 2823206 27333 2476 0 27466.03125 2452.75 0 10 10 10 10 45 25.625 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"49" 48 0 2889894 27333 2476 0 27465.875 2452.84375 0 10 10 10 10 46 25.53125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"50" 49 0 2948575 27333 2476 0 27465.8125 2452.84375 0 10 10 10 10 47 26.3125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"51" 50 0 3008813 27333 2476 0 27465.8125 2452.84375 0 10 10 10 10 48 27.3125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"52" 51 0 3069264 27333 2476 0 27465.8125 2452.84375 0 10 10 10 10 49 28.3125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"53" 52 0 3126599 27333 2476 0 27465.8125 2452.84375 0 10 10 10 10 50 29.3125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"54" 53 0 3187994 27333 2476 0 27465.8125 2452.84375 0 10 10 10 10 51 30.3125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"55" 54 0 3250326 27333 2476 0 27465.8125 2452.84375 0 10 10 10 10 52 31.3125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"56" 55 0 3301802 27333 2476 0 27465.8125 2452.84375 0 10 10 10 10 53 32.3125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"57" 56 0 3367483 27333 2476 0 27465.625 2453.03125 0 10 10 10 10 54 31.78125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"58" 57 0 3424836 27333 2476 0 27465.625 2453.03125 0 10 10 10 10 55 32.78125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"59" 58 0 3486206 27333 2476 0 27465.625 2453.03125 0 10 10 10 10 56 33.78125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"60" 59 0 3547132 27333 2476 0 27465.625 2453.03125 0 10 10 10 10 57 34.78125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"61" 60 0 3595476 27333 2476 0 27465.625 2453.03125 0 10 10 10 10 58 35.78125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"62" 61 0 3651673 27333 2476 0 27465.625 2453.03125 0 10 10 10 10 59 36.78125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"63" 62 0 3702678 27333 2476 0 27465.625 2453.03125 0 10 10 10 10 60 37.78125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"64" 63 0 3769330 27333 2476 0 27465.5625 2453.09375 0 10 10 10 10 61 37.71875 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"65" 64 0 3822626 27333 2476 0 27465.4375 2453.1875 0 10 10 10 10 62 37.59375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"66" 65 0 3885562 27333 2476 0 27465.375 2453.25 0 10 10 10 10 63 37.40625 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"67" 66 0 3944252 27333 2476 0 27460.8125 2453.96875 0 10 10 10 10 64 37.15625 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"68" 67 0 4006881 27333 2476 0 27460.59375 2454.40625 0 10 10 10 10 65 36.875 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"69" 68 0 4056284 27333 2476 0 27460.53125 2454.46875 0 10 10 10 10 66 36.5 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"70" 69 0 4120730 27333 2476 0 27460.46875 2454.53125 0 10 10 10 10 67 35.96875 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"71" 70 0 4166120 27333 2476 0 27460.4375 2454.625 0 10 10 10 10 68 35.375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"72" 71 0 4225288 27333 2476 0 27460.4375 2454.625 0 10 10 10 10 69 36.375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"73" 72 0 4291399 27333 2476 0 27455.875 2455.34375 0 10 10 10 10 70 35.65625 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"74" 73 0 4344934 27333 2476 0 27451.25 2456.125 0 10 10 10 10 71 32.59375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"75" 74 0 4391427 27333 2476 0 27451.25 2456.125 0 10 10 10 10 72 33.59375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"76" 75 0 4446710 27333 2476 0 27451.25 2456.125 0 10 10 10 10 73 34.59375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"77" 76 0 4506560 27333 2476 0 27451.25 2456.125 0 10 10 10 10 74 35.59375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"78" 77 0 4554007 27333 2476 0 27451.21875 2456.09375 0 10 10 10 10 75 36.375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"79" 78 0 4613710 27333 2476 0 27450.9375 2456.46875 0 10 10 10 10 76 37.1875 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"80" 79 0 4662791 27333 2476 0 27450.9375 2456.46875 0 10 10 10 10 77 38.1875 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"81" 80 0 4706970 27333 2476 0 27450.9375 2456.46875 0 10 10 10 10 78 39.1875 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"82" 81 0 4761895 27333 2476 0 27450.9375 2456.46875 0 10 10 10 10 79 40.1875 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"83" 82 0 4807335 27333 2476 0 27446.4375 2457.25 0 10 10 10 10 80 40.78125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"84" 83 0 4869001 27333 2476 0 27446.4375 2457.25 0 10 10 10 10 81 41.78125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"85" 84 0 4935951 27333 2476 0 27446.4375 2457.25 0 10 10 10 10 82 42.78125 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"86" 85 0 4976089 27333 2476 0 27446.28125 2457.625 0 10 10 10 10 83 43.25 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"87" 86 0 5039666 27333 2476 0 27446.28125 2457.625 0 10 10 10 10 84 44.25 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"88" 87 0 5098974 27333 2476 0 27446.28125 2457.625 0 10 10 10 10 85 45.25 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"89" 88 0 5148276 27333 2476 0 27446.28125 2457.625 0 10 10 10 10 86 46.25 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"90" 89 0 5192926 27333 2476 0 27446.28125 2457.625 0 10 10 10 10 87 47.25 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"91" 90 0 5250450 27333 2476 0 27442.34375 2458.21875 0 10 10 10 10 88 47.46875 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"92" 91 0 5296869 27333 2476 0 27437.84375 2458.875 0 10 10 10 10 89 47.59375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"93" 92 0 5342613 27333 2476 0 27437.84375 2458.875 0 10 10 10 10 90 48.59375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"94" 93 0 5399893 27333 2476 0 27437.84375 2458.875 0 10 10 10 10 91 49.59375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"95" 94 0 5453757 27333 2476 0 27437.84375 2458.875 0 10 10 10 10 92 50.59375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"96" 95 0 5501831 27333 2476 0 27437.84375 2458.875 0 10 10 10 10 93 51.59375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"97" 96 0 5550928 27333 2476 0 27433.34375 2459.65625 0 10 10 10 10 94 51.34375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"98" 97 0 5609659 27333 2476 0 27433.34375 2459.65625 0 10 10 10 10 95 52.34375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"99" 98 0 5652383 27333 2476 0 27433.34375 2459.65625 0 10 10 10 10 96 53.34375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"100" 99 0 5711214 27333 2476 0 27433.34375 2459.65625 0 10 10 10 10 97 54.34375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"101" 100 0 5767391 27333 2476 0 27433.34375 2459.65625 0 10 10 10 10 98 55.34375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
"102" 101 0 5817079 27333 2476 0 27433.34375 2459.65625 0 10 10 10 10 99 56.34375 "OR  device_is_rooted=false OR  device_OS=>Android4.2.1 OR  wifiEncryption=>WPA-PSK-CCMP+TKIPWPSESS AND  user_role=>Security OR NOT wifiEncryption=>WPA-PSK-TKIPWPA2-PSK-CCMP-preauthESS AND  device_is_rooted=false AND  bluetoothConnected=false OR  device_has_password=true AND NOT event_level=>COMPLEX_EVENT OR  user_role=>Development THEN=" "fold9"
